id,account,value,currecny,tag,time
9002,DU2795887,1013727.9598,BASE,NetLiquidationByCurrency,2020-12-29 11:19:13.847753
9002,DU2795887,1013690.7263,BASE,CashBalance,2020-12-29 11:21:01.235072
9002,DU2795887,1013690.7263,BASE,TotalCashBalance,2020-12-29 11:21:01.264903
9002,DU2795887,1013576.4618,BASE,NetLiquidationByCurrency,2020-12-29 11:21:01.297209
9002,DU2795887,1013714.8754,BASE,CashBalance,2020-12-29 11:21:16.189965
9002,DU2795887,1013714.8754,BASE,TotalCashBalance,2020-12-29 11:21:16.221040
9002,DU2795887,1013600.6039,BASE,NetLiquidationByCurrency,2020-12-29 11:21:16.235961
9002,DU2795887,1013777.6859,BASE,CashBalance,2020-12-29 11:24:13.521601
9002,DU2795887,1013777.6859,BASE,TotalCashBalance,2020-12-29 11:24:13.552566
9002,DU2795887,1013663.3962,BASE,NetLiquidationByCurrency,2020-12-29 11:24:13.583586
9002,DU2795887,1013849.9829,BASE,CashBalance,2020-12-29 11:26:39.009744
9002,DU2795887,1013849.9829,BASE,TotalCashBalance,2020-12-29 11:26:39.040723
9002,DU2795887,1013735.6717,BASE,NetLiquidationByCurrency,2020-12-29 11:26:39.072768
9002,DU2795887,1013834.8593,BASE,CashBalance,2020-12-29 11:26:53.970700
9002,DU2795887,1013834.8593,BASE,TotalCashBalance,2020-12-29 11:26:54.000683
9002,DU2795887,1013720.5528,BASE,NetLiquidationByCurrency,2020-12-29 11:26:54.016715
9002,DU2795887,1013872.6323,BASE,CashBalance,2020-12-29 11:29:53.992999
9002,DU2795887,1013872.6323,BASE,TotalCashBalance,2020-12-29 11:29:54.025030
9002,DU2795887,1013758.3141,BASE,NetLiquidationByCurrency,2020-12-29 11:29:54.056259
9002,DU2795887,1013783.511,BASE,CashBalance,2020-12-29 11:32:53.972602
9002,DU2795887,1013783.511,BASE,TotalCashBalance,2020-12-29 11:32:54.019487
9002,DU2795887,1013669.2204,BASE,NetLiquidationByCurrency,2020-12-29 11:32:54.050575
9002,DU2795887,1013857.5087,BASE,CashBalance,2020-12-29 11:35:53.976637
9002,DU2795887,1013857.5087,BASE,TotalCashBalance,2020-12-29 11:35:54.007584
9002,DU2795887,1013743.1952,BASE,NetLiquidationByCurrency,2020-12-29 11:35:54.070615
9002,DU2795887,1013792.5852,BASE,CashBalance,2020-12-29 11:38:54.003292
9002,DU2795887,1013792.5852,BASE,TotalCashBalance,2020-12-29 11:38:54.035287
9002,DU2795887,1013678.2917,BASE,NetLiquidationByCurrency,2020-12-29 11:38:54.067242
9002,DU2795887,1013798.5986,BASE,CashBalance,2020-12-29 11:41:53.962310
9002,DU2795887,1013798.5986,BASE,TotalCashBalance,2020-12-29 11:41:53.993351
9002,DU2795887,1013684.3033,BASE,NetLiquidationByCurrency,2020-12-29 11:41:54.024625
9002,DU2795887,1013700.1513,BASE,CashBalance,2020-12-29 11:43:57.299720
9002,DU2795887,1013700.1513,BASE,TotalCashBalance,2020-12-29 11:43:57.331563
9002,DU2795887,1013585.8859,BASE,NetLiquidationByCurrency,2020-12-29 11:43:57.361458
9002,DU2795887,1013692.0888,BASE,CashBalance,2020-12-29 11:44:12.271873
9002,DU2795887,1013692.0888,BASE,TotalCashBalance,2020-12-29 11:44:12.302892
9002,DU2795887,1013577.8257,BASE,NetLiquidationByCurrency,2020-12-29 11:44:12.335067
9002,DU2795887,1013658.3032,BASE,CashBalance,2020-12-29 11:47:12.268259
9002,DU2795887,1013658.3032,BASE,TotalCashBalance,2020-12-29 11:47:12.299252
9002,DU2795887,1013544.0499,BASE,NetLiquidationByCurrency,2020-12-29 11:47:12.330216
9002,DU2795887,1013706.6013,BASE,CashBalance,2020-12-29 11:50:12.281494
9002,DU2795887,1013706.6013,BASE,TotalCashBalance,2020-12-29 11:50:12.313398
9002,DU2795887,1013592.334,BASE,NetLiquidationByCurrency,2020-12-29 11:50:12.345449
9002,DU2795887,1013719.4629,BASE,CashBalance,2020-12-29 11:53:12.357684
9002,DU2795887,1013719.4629,BASE,TotalCashBalance,2020-12-29 11:53:12.389675
9002,DU2795887,1013605.1918,BASE,NetLiquidationByCurrency,2020-12-29 11:53:12.421716
9002,DU2795887,1013765.3492,BASE,CashBalance,2020-12-29 11:55:52.283345
9002,DU2795887,1013765.3492,BASE,TotalCashBalance,2020-12-29 11:55:52.299326
9002,DU2795887,1013651.0661,BASE,NetLiquidationByCurrency,2020-12-29 11:55:52.317456
9002,DU2795887,1013818.2099,BASE,CashBalance,2020-12-29 11:59:07.258318
9002,DU2795887,1013818.2099,BASE,TotalCashBalance,2020-12-29 11:59:07.290273
9002,DU2795887,1013703.9104,BASE,NetLiquidationByCurrency,2020-12-29 11:59:07.322300
9002,DU2795887,1013883.1333,BASE,CashBalance,2020-12-29 12:05:07.255648
9002,DU2795887,1013883.1333,BASE,TotalCashBalance,2020-12-29 12:05:07.285634
9002,DU2795887,1013768.8138,BASE,NetLiquidationByCurrency,2020-12-29 12:05:07.316644
9002,DU2795887,1013703.3263,BASE,CashBalance,2020-12-29 12:07:19.086968
9002,DU2795887,1013703.3263,BASE,TotalCashBalance,2020-12-29 12:07:19.118944
9002,DU2795887,1013589.0618,BASE,NetLiquidationByCurrency,2020-12-29 12:07:19.134988
9002,DU2795887,1013716.2263,BASE,CashBalance,2020-12-29 12:07:34.050369
9002,DU2795887,1013716.2263,BASE,TotalCashBalance,2020-12-29 12:07:34.082375
9002,DU2795887,1013601.958,BASE,NetLiquidationByCurrency,2020-12-29 12:07:34.114306
9002,DU2795887,1013688.8522,BASE,CashBalance,2020-12-29 12:10:34.052356
9002,DU2795887,1013688.8522,BASE,TotalCashBalance,2020-12-29 12:10:34.084400
9002,DU2795887,1013574.5919,BASE,NetLiquidationByCurrency,2020-12-29 12:10:34.116439
9002,DU2795887,1013764.5244,BASE,CashBalance,2020-12-29 12:13:34.017670
9002,DU2795887,1013764.5244,BASE,TotalCashBalance,2020-12-29 12:13:34.049634
9002,DU2795887,1013650.2422,BASE,NetLiquidationByCurrency,2020-12-29 12:13:34.080626
9002,DU2795887,1013743.6003,BASE,CashBalance,2020-12-29 12:16:34.025162
9002,DU2795887,1013743.6003,BASE,TotalCashBalance,2020-12-29 12:16:34.041057
9002,DU2795887,1013629.3242,BASE,NetLiquidationByCurrency,2020-12-29 12:16:34.073268
9002,DU2795887,1013655.0282,BASE,CashBalance,2020-12-29 12:19:34.023190
9002,DU2795887,1013655.0282,BASE,TotalCashBalance,2020-12-29 12:19:34.055226
9002,DU2795887,1013540.7777,BASE,NetLiquidationByCurrency,2020-12-29 12:19:34.087191
9002,DU2795887,1013493.635,BASE,CashBalance,2020-12-29 12:21:31.447374
9002,DU2795887,1013493.635,BASE,TotalCashBalance,2020-12-29 12:21:31.463506
9002,DU2795887,1013379.4302,BASE,NetLiquidationByCurrency,2020-12-29 12:21:31.479375
9002,DU2795887,1013495.3069,BASE,CashBalance,2020-12-29 12:21:47.002193
9002,DU2795887,1013495.3069,BASE,TotalCashBalance,2020-12-29 12:21:47.034108
9002,DU2795887,1013381.1016,BASE,NetLiquidationByCurrency,2020-12-29 12:21:47.066147
9002,DU2795887,1013459.4232,BASE,CashBalance,2020-12-29 12:24:12.993847
9002,DU2795887,1013459.4232,BASE,TotalCashBalance,2020-12-29 12:24:13.024861
9002,DU2795887,1013345.2277,BASE,NetLiquidationByCurrency,2020-12-29 12:24:13.040858
9002,DU2795887,1013592.8046,BASE,CashBalance,2020-12-29 12:27:10.707193
9002,DU2795887,1013592.8046,BASE,TotalCashBalance,2020-12-29 12:27:10.739177
9002,DU2795887,1013478.5728,BASE,NetLiquidationByCurrency,2020-12-29 12:27:10.771492
9002,DU2795887,1013656.0905,BASE,CashBalance,2020-12-29 12:30:10.741065
9002,DU2795887,1013656.0905,BASE,TotalCashBalance,2020-12-29 12:30:10.772979
9002,DU2795887,1013541.8414,BASE,NetLiquidationByCurrency,2020-12-29 12:30:10.803945
9002,DU2795887,1013620.166,BASE,CashBalance,2020-12-29 12:33:10.685733
9002,DU2795887,1013620.166,BASE,TotalCashBalance,2020-12-29 12:33:10.701846
9002,DU2795887,1013505.9266,BASE,NetLiquidationByCurrency,2020-12-29 12:33:10.733770
9002,DU2795887,1013693.4397,BASE,CashBalance,2020-12-29 12:36:04.979526
9002,DU2795887,1013693.4397,BASE,TotalCashBalance,2020-12-29 12:36:05.009065
9002,DU2795887,1013579.1799,BASE,NetLiquidationByCurrency,2020-12-29 12:36:05.040130
9002,DU2795887,1013799.7109,BASE,CashBalance,2020-12-29 12:39:11.080575
9002,DU2795887,1013799.7109,BASE,TotalCashBalance,2020-12-29 12:39:11.111591
9002,DU2795887,1013685.4203,BASE,NetLiquidationByCurrency,2020-12-29 12:39:11.142486
9002,DU2795887,1013748.1878,BASE,CashBalance,2020-12-29 12:42:11.068087
9002,DU2795887,1013748.1878,BASE,TotalCashBalance,2020-12-29 12:42:11.099051
9002,DU2795887,1013633.9121,BASE,NetLiquidationByCurrency,2020-12-29 12:42:11.130045
9002,DU2795887,1013696.6647,BASE,CashBalance,2020-12-29 12:45:11.092179
9002,DU2795887,1013696.6647,BASE,TotalCashBalance,2020-12-29 12:45:11.123400
9002,DU2795887,1013582.4039,BASE,NetLiquidationByCurrency,2020-12-29 12:45:11.154308
9002,DU2795887,1013611.3176,BASE,CashBalance,2020-12-29 12:48:11.117095
9002,DU2795887,1013611.3176,BASE,TotalCashBalance,2020-12-29 12:48:11.149130
9002,DU2795887,1013497.0815,BASE,NetLiquidationByCurrency,2020-12-29 12:48:11.181089
9002,DU2795887,1013546.5072,BASE,CashBalance,2020-12-29 12:50:11.770212
9002,DU2795887,1013546.5072,BASE,TotalCashBalance,2020-12-29 12:50:11.818371
9002,DU2795887,1013432.2893,BASE,NetLiquidationByCurrency,2020-12-29 12:50:11.850583
9002,DU2795887,1013572.1559,BASE,CashBalance,2020-12-29 12:50:26.744254
9002,DU2795887,1013572.1559,BASE,TotalCashBalance,2020-12-29 12:50:26.792460
9002,DU2795887,1013457.9311,BASE,NetLiquidationByCurrency,2020-12-29 12:50:26.823246
9002,DU2795887,1013640.5797,BASE,CashBalance,2020-12-29 12:53:26.779066
9002,DU2795887,1013640.5797,BASE,TotalCashBalance,2020-12-29 12:53:26.795108
9002,DU2795887,1013526.3361,BASE,NetLiquidationByCurrency,2020-12-29 12:53:26.826230
9002,DU2795887,1013723.5888,BASE,CashBalance,2020-12-29 12:56:17.408117
9002,DU2795887,1013723.5888,BASE,TotalCashBalance,2020-12-29 12:56:17.438853
9002,DU2795887,1013609.3219,BASE,NetLiquidationByCurrency,2020-12-29 12:56:17.470811
9002,DU2795887,1013712.3013,BASE,CashBalance,2020-12-29 12:56:26.748348
9002,DU2795887,1013712.3013,BASE,TotalCashBalance,2020-12-29 12:56:26.779230
9002,DU2795887,1013598.0377,BASE,NetLiquidationByCurrency,2020-12-29 12:56:26.810162
9002,DU2795887,1013736.4504,BASE,CashBalance,2020-12-29 12:59:26.736552
9002,DU2795887,1013736.4504,BASE,TotalCashBalance,2020-12-29 12:59:26.768539
9002,DU2795887,1013622.1798,BASE,NetLiquidationByCurrency,2020-12-29 12:59:26.800551
9002,DU2795887,1013813.7734,BASE,CashBalance,2020-12-29 13:02:26.741398
9002,DU2795887,1013813.7734,BASE,TotalCashBalance,2020-12-29 13:02:26.772404
9002,DU2795887,1013699.4805,BASE,NetLiquidationByCurrency,2020-12-29 13:02:26.803439
9002,DU2795887,1013786.3994,BASE,CashBalance,2020-12-29 13:05:26.739311
9002,DU2795887,1013786.3994,BASE,TotalCashBalance,2020-12-29 13:05:26.771368
9002,DU2795887,1013672.1143,BASE,NetLiquidationByCurrency,2020-12-29 13:05:26.803289
9002,DU2795887,1013775.1119,BASE,CashBalance,2020-12-29 13:08:26.752549
9002,DU2795887,1013775.1119,BASE,TotalCashBalance,2020-12-29 13:08:26.783589
9002,DU2795887,1013660.8301,BASE,NetLiquidationByCurrency,2020-12-29 13:08:26.815524
9002,DU2795887,1013839.535,BASE,CashBalance,2020-12-29 13:11:26.726535
9002,DU2795887,1013839.535,BASE,TotalCashBalance,2020-12-29 13:11:26.757354
9002,DU2795887,1013725.2345,BASE,NetLiquidationByCurrency,2020-12-29 13:11:26.788370
9002,DU2795887,1013859.6593,BASE,CashBalance,2020-12-29 13:13:10.754412
9002,DU2795887,1013859.6593,BASE,TotalCashBalance,2020-12-29 13:13:10.786465
9002,DU2795887,1013745.3528,BASE,NetLiquidationByCurrency,2020-12-29 13:13:10.818440
9002,DU2795887,1013840.0346,BASE,CashBalance,2020-12-29 13:13:25.752420
9002,DU2795887,1013840.0346,BASE,TotalCashBalance,2020-12-29 13:13:25.782460
9002,DU2795887,1013725.7341,BASE,NetLiquidationByCurrency,2020-12-29 13:13:25.813413
9002,DU2795887,1013874.7829,BASE,CashBalance,2020-12-29 13:16:27.143784
9002,DU2795887,1013874.7829,BASE,TotalCashBalance,2020-12-29 13:16:27.173918
9002,DU2795887,1013760.4717,BASE,NetLiquidationByCurrency,2020-12-29 13:16:27.204824
9002,DU2795887,1013759.9875,BASE,CashBalance,2020-12-29 13:19:25.754959
9002,DU2795887,1013759.9875,BASE,TotalCashBalance,2020-12-29 13:19:25.802877
9002,DU2795887,1013645.7118,BASE,NetLiquidationByCurrency,2020-12-29 13:19:25.833903
9002,DU2795887,1013715.6763,BASE,CashBalance,2020-12-29 13:19:40.191565
9002,DU2795887,1013715.6763,BASE,TotalCashBalance,2020-12-29 13:19:40.223486
9002,DU2795887,1013601.4137,BASE,NetLiquidationByCurrency,2020-12-29 13:19:40.255799
9002,DU2795887,1013749.5004,BASE,CashBalance,2020-12-29 13:19:55.146729
9002,DU2795887,1013749.5004,BASE,TotalCashBalance,2020-12-29 13:19:55.178804
9002,DU2795887,1013635.2279,BASE,NetLiquidationByCurrency,2020-12-29 13:19:55.194909
9002,DU2795887,1013860.4098,BASE,CashBalance,2020-12-29 13:20:31.695716
9002,DU2795887,1013860.4098,BASE,TotalCashBalance,2020-12-29 13:20:31.728034
9002,DU2795887,1013746.1052,BASE,NetLiquidationByCurrency,2020-12-29 13:20:31.759708
9002,DU2795887,1013848.3469,BASE,CashBalance,2020-12-29 13:20:46.652476
9002,DU2795887,1013848.3469,BASE,TotalCashBalance,2020-12-29 13:20:46.697437
9002,DU2795887,1013734.046,BASE,NetLiquidationByCurrency,2020-12-29 13:20:46.728483
9002,DU2795887,1013878.5581,BASE,CashBalance,2020-12-29 13:23:48.627311
9002,DU2795887,1013878.5581,BASE,TotalCashBalance,2020-12-29 13:23:48.658232
9002,DU2795887,1013764.2479,BASE,NetLiquidationByCurrency,2020-12-29 13:23:48.689223
9002,DU2795887,1013851.3717,BASE,CashBalance,2020-12-29 13:24:13.143229
9002,DU2795887,1013851.3717,BASE,TotalCashBalance,2020-12-29 13:24:13.174220
9002,DU2795887,1013737.0698,BASE,NetLiquidationByCurrency,2020-12-29 13:24:13.206196
9002,DU2795887,1013804.5245,BASE,CashBalance,2020-12-29 13:27:10.494834
9002,DU2795887,1013804.5245,BASE,TotalCashBalance,2020-12-29 13:27:10.526806
9002,DU2795887,1013690.2371,BASE,NetLiquidationByCurrency,2020-12-29 13:27:10.558991
9002,DU2795887,1013845.3222,BASE,CashBalance,2020-12-29 13:30:10.495366
9002,DU2795887,1013845.3222,BASE,TotalCashBalance,2020-12-29 13:30:10.527225
9002,DU2795887,1013731.0223,BASE,NetLiquidationByCurrency,2020-12-29 13:30:10.558257
9002,DU2795887,1013993.3175,BASE,CashBalance,2020-12-29 13:33:10.480064
9002,DU2795887,1013993.3175,BASE,TotalCashBalance,2020-12-29 13:33:10.512208
9002,DU2795887,1013878.9719,BASE,NetLiquidationByCurrency,2020-12-29 13:33:10.544079
9002,DU2795887,1014039.4676,BASE,CashBalance,2020-12-29 13:33:13.232210
9002,DU2795887,1014039.4676,BASE,TotalCashBalance,2020-12-29 13:33:13.280149
9002,DU2795887,1013925.106,BASE,NetLiquidationByCurrency,2020-12-29 13:33:13.312138
9002,DU2795887,1014008.0399,BASE,CashBalance,2020-12-29 13:33:28.208537
9002,DU2795887,1014008.0399,BASE,TotalCashBalance,2020-12-29 13:33:28.240644
9002,DU2795887,1013893.6895,BASE,NetLiquidationByCurrency,2020-12-29 13:33:28.272540
9002,DU2795887,1014077.4869,BASE,CashBalance,2020-12-29 13:36:28.188171
9002,DU2795887,1014077.4869,BASE,TotalCashBalance,2020-12-29 13:36:28.236128
9002,DU2795887,1013963.1118,BASE,NetLiquidationByCurrency,2020-12-29 13:36:28.268143
9002,DU2795887,1014115.475,BASE,CashBalance,2020-12-29 13:39:50.693481
9002,DU2795887,1014115.475,BASE,TotalCashBalance,2020-12-29 13:39:50.725558
9002,DU2795887,1014001.0864,BASE,NetLiquidationByCurrency,2020-12-29 13:39:50.756714
9002,DU2795887,1014147.5591,BASE,CashBalance,2020-12-29 13:40:49.378978
9002,DU2795887,1014147.5591,BASE,TotalCashBalance,2020-12-29 13:40:49.410547
9002,DU2795887,1014033.1583,BASE,NetLiquidationByCurrency,2020-12-29 13:40:49.440526
9002,DU2795887,1014146.1469,BASE,CashBalance,2020-12-29 13:41:04.348678
9002,DU2795887,1014146.1469,BASE,TotalCashBalance,2020-12-29 13:41:04.379740
9002,DU2795887,1014031.7466,BASE,NetLiquidationByCurrency,2020-12-29 13:41:04.410672
9002,DU2795887,1014054.4531,BASE,CashBalance,2020-12-29 13:44:04.320634
9002,DU2795887,1014054.4531,BASE,TotalCashBalance,2020-12-29 13:44:04.335576
9002,DU2795887,1013940.0832,BASE,NetLiquidationByCurrency,2020-12-29 13:44:04.367620
9002,DU2795887,1014018.8276,BASE,CashBalance,2020-12-29 13:45:13.875848
9002,DU2795887,1014018.8276,BASE,TotalCashBalance,2020-12-29 13:45:13.891908
9002,DU2795887,1013904.4689,BASE,NetLiquidationByCurrency,2020-12-29 13:45:13.922823
9002,DU2795887,1014020.34,BASE,CashBalance,2020-12-29 13:45:28.851188
9002,DU2795887,1014020.34,BASE,TotalCashBalance,2020-12-29 13:45:28.881859
9002,DU2795887,1013905.9808,BASE,NetLiquidationByCurrency,2020-12-29 13:45:28.896917
9002,DU2795887,1013988.6164,BASE,CashBalance,2020-12-29 13:48:28.879135
9002,DU2795887,1013988.6164,BASE,TotalCashBalance,2020-12-29 13:48:28.910155
9002,DU2795887,1013874.267,BASE,NetLiquidationByCurrency,2020-12-29 13:48:28.942147
9002,DU2795887,1013970.5041,BASE,CashBalance,2020-12-29 13:51:28.874895
9002,DU2795887,1013970.5041,BASE,TotalCashBalance,2020-12-29 13:51:28.905884
9002,DU2795887,1013856.1603,BASE,NetLiquidationByCurrency,2020-12-29 13:51:28.936887
9002,DU2795887,1014039.9647,BASE,CashBalance,2020-12-29 13:54:28.880223
9002,DU2795887,1014039.9647,BASE,TotalCashBalance,2020-12-29 13:54:28.912205
9002,DU2795887,1013925.5994,BASE,NetLiquidationByCurrency,2020-12-29 13:54:28.943202
9002,DU2795887,1014024.8411,BASE,CashBalance,2020-12-29 13:57:28.866184
9002,DU2795887,1014024.8411,BASE,TotalCashBalance,2020-12-29 13:57:28.913316
9002,DU2795887,1013910.4805,BASE,NetLiquidationByCurrency,2020-12-29 13:57:28.944147
9002,DU2795887,1014003.704,BASE,CashBalance,2020-12-29 14:00:28.857179
9002,DU2795887,1014003.704,BASE,TotalCashBalance,2020-12-29 14:00:28.888469
9002,DU2795887,1013889.3499,BASE,NetLiquidationByCurrency,2020-12-29 14:00:28.918375
9002,DU2795887,1013988.6164,BASE,CashBalance,2020-12-29 14:03:28.857284
9002,DU2795887,1013988.6164,BASE,TotalCashBalance,2020-12-29 14:03:28.889290
9002,DU2795887,1013874.267,BASE,NetLiquidationByCurrency,2020-12-29 14:03:28.921440
9002,DU2795887,1013993.1535,BASE,CashBalance,2020-12-29 14:06:29.431731
9002,DU2795887,1013993.1535,BASE,TotalCashBalance,2020-12-29 14:06:29.462805
9002,DU2795887,1013878.8027,BASE,NetLiquidationByCurrency,2020-12-29 14:06:29.510764
9002,DU2795887,1013991.6411,BASE,CashBalance,2020-12-29 14:09:28.848907
9002,DU2795887,1013991.6411,BASE,TotalCashBalance,2020-12-29 14:09:28.880896
9002,DU2795887,1013877.2908,BASE,NetLiquidationByCurrency,2020-12-29 14:09:28.912958
9002,DU2795887,1014038.4523,BASE,CashBalance,2020-12-29 14:12:28.864019
9002,DU2795887,1014038.4523,BASE,TotalCashBalance,2020-12-29 14:12:28.895803
9002,DU2795887,1013924.0875,BASE,NetLiquidationByCurrency,2020-12-29 14:12:28.927807
9002,DU2795887,1014071.6882,BASE,CashBalance,2020-12-29 14:15:28.881141
9002,DU2795887,1014071.6882,BASE,TotalCashBalance,2020-12-29 14:15:28.913078
9002,DU2795887,1013957.3132,BASE,NetLiquidationByCurrency,2020-12-29 14:15:28.944375
9002,DU2795887,1014036.94,BASE,CashBalance,2020-12-29 14:18:28.824127
9002,DU2795887,1014036.94,BASE,TotalCashBalance,2020-12-29 14:18:28.856146
9002,DU2795887,1013922.5756,BASE,NetLiquidationByCurrency,2020-12-29 14:18:28.888217
9002,DU2795887,1013978.0299,BASE,CashBalance,2020-12-29 14:21:28.848045
9002,DU2795887,1013978.0299,BASE,TotalCashBalance,2020-12-29 14:21:28.896069
9002,DU2795887,1013863.6838,BASE,NetLiquidationByCurrency,2020-12-29 14:21:28.942036
9002,DU2795887,1013973.4928,BASE,CashBalance,2020-12-29 14:24:12.861988
9002,DU2795887,1013973.4928,BASE,TotalCashBalance,2020-12-29 14:24:12.894032
9002,DU2795887,1013859.1481,BASE,NetLiquidationByCurrency,2020-12-29 14:24:12.924892
9002,DU2795887,1014046.0141,BASE,CashBalance,2020-12-29 14:27:10.449331
9002,DU2795887,1014046.0141,BASE,TotalCashBalance,2020-12-29 14:27:10.481305
9002,DU2795887,1013931.647,BASE,NetLiquidationByCurrency,2020-12-29 14:27:10.513313
9002,DU2795887,1013916.1311,BASE,CashBalance,2020-12-29 14:30:10.443609
9002,DU2795887,1013916.1311,BASE,TotalCashBalance,2020-12-29 14:30:10.475679
9002,DU2795887,1013801.8041,BASE,NetLiquidationByCurrency,2020-12-29 14:30:10.507653
9002,DU2795887,1013962.9423,BASE,CashBalance,2020-12-29 14:33:10.445919
9002,DU2795887,1013962.9423,BASE,TotalCashBalance,2020-12-29 14:33:10.476869
9002,DU2795887,1013848.6008,BASE,NetLiquidationByCurrency,2020-12-29 14:33:10.508879
9002,DU2795887,1013855.1215,BASE,CashBalance,2020-12-29 14:35:49.303260
9002,DU2795887,1013855.1215,BASE,TotalCashBalance,2020-12-29 14:35:49.318091
9002,DU2795887,1013740.8127,BASE,NetLiquidationByCurrency,2020-12-29 14:35:49.348351
9002,DU2795887,1013864.7581,BASE,CashBalance,2020-12-29 14:36:02.289660
9002,DU2795887,1013864.7581,BASE,TotalCashBalance,2020-12-29 14:36:02.305654
9002,DU2795887,1013750.4465,BASE,NetLiquidationByCurrency,2020-12-29 14:36:02.335654
9002,DU2795887,1013887.3331,BASE,CashBalance,2020-12-29 14:39:02.305814
9002,DU2795887,1013887.3331,BASE,TotalCashBalance,2020-12-29 14:39:02.335857
9002,DU2795887,1013773.0149,BASE,NetLiquidationByCurrency,2020-12-29 14:39:02.366769
9002,DU2795887,1013888.9456,BASE,CashBalance,2020-12-29 14:42:02.296230
9002,DU2795887,1013888.9456,BASE,TotalCashBalance,2020-12-29 14:42:02.328239
9002,DU2795887,1013774.6269,BASE,NetLiquidationByCurrency,2020-12-29 14:42:02.358275
9002,DU2795887,1013856.734,BASE,CashBalance,2020-12-29 14:45:02.309934
9002,DU2795887,1013856.734,BASE,TotalCashBalance,2020-12-29 14:45:02.339878
9002,DU2795887,1013742.4247,BASE,NetLiquidationByCurrency,2020-12-29 14:45:02.355693
9002,DU2795887,1013850.284,BASE,CashBalance,2020-12-29 14:48:02.297585
9002,DU2795887,1013850.284,BASE,TotalCashBalance,2020-12-29 14:48:02.328673
9002,DU2795887,1013735.9766,BASE,NetLiquidationByCurrency,2020-12-29 14:48:02.360566
9002,DU2795887,1013851.8965,BASE,CashBalance,2020-12-29 14:51:02.290810
9002,DU2795887,1013851.8965,BASE,TotalCashBalance,2020-12-29 14:51:02.322787
9002,DU2795887,1013737.5886,BASE,NetLiquidationByCurrency,2020-12-29 14:51:02.353698
9002,DU2795887,1013795.5359,BASE,CashBalance,2020-12-29 14:54:02.298383
9002,DU2795887,1013795.5359,BASE,TotalCashBalance,2020-12-29 14:54:02.330502
9002,DU2795887,1013681.2444,BASE,NetLiquidationByCurrency,2020-12-29 14:54:02.361428
9002,DU2795887,1013829.36,BASE,CashBalance,2020-12-29 14:57:02.300241
9002,DU2795887,1013829.36,BASE,TotalCashBalance,2020-12-29 14:57:02.332064
