typeAction,quantity,lmtPrice,delta,ratio,time
BUY,20000,1.2209,0.0005,False,2020-12-24 09:19:34.673910
BUY,20000,1.2204,0.0005,False,2020-12-24 09:41:18.016043
BUY,20000,1.2199,0.0005,False,2020-12-24 09:42:11.206056
BUY,20000,1.2194,0.0005,False,2020-12-24 09:43:57.760178
BUY,20000,1.21805,0.0005,False,2020-12-24 19:22:44.533899
